title,link,original,sale,discount,currency,date,time
Where the Water Tastes Like Wine,https://store.steampowered.com/app/447120/Where_the_Water_Tastes_Like_Wine/?snr=1_7_7_2300_150_7,21.99,5.50,75,CDN,2020-04-27,23:33
Tangle Tower,https://store.steampowered.com/app/359510/Tangle_Tower/?snr=1_7_7_2300_150_7,22.79,17.09,25,CDN,2020-04-27,23:33
Call to Arms - Basic Edition,https://store.steampowered.com/sub/44601/?snr=1_7_7_2300_150_7,17.99,8.99,50,CDN,2020-04-27,23:33
FlatOut: Ultimate Carnage,https://store.steampowered.com/app/12360/FlatOut_Ultimate_Carnage/?snr=1_7_7_2300_150_7,21.99,5.49,75,CDN,2020-04-27,23:33
Dangerous Waters,https://store.steampowered.com/app/1600/Dangerous_Waters/?snr=1_7_7_2300_150_7,32.99,6.59,80,CDN,2020-04-27,23:33
Paper Dolls: Original / 纸人,https://store.steampowered.com/app/1051310/Paper_Dolls_Original/?snr=1_7_7_2300_150_7,19.49,9.74,50,CDN,2020-04-27,23:33
Dungeon Of Dragon Knight,https://store.steampowered.com/app/823610/Dungeon_Of_Dragon_Knight/?snr=1_7_7_2300_150_7,13.49,9.44,30,CDN,2020-04-27,23:33
Invisigun Reloaded,https://store.steampowered.com/app/375750/Invisigun_Reloaded/?snr=1_7_7_2300_150_7,22.79,2.27,90,CDN,2020-04-27,23:33
Expeditions: Conquistador,https://store.steampowered.com/app/237430/Expeditions_Conquistador/?snr=1_7_7_2300_150_8,21.99,5.49,75,CDN,2020-04-27,23:33
Nations At War Digital,https://store.steampowered.com/app/1226000/Nations_At_War_Digital/?snr=1_7_7_2300_150_8,5.69,3.41,40,CDN,2020-04-27,23:33
Rusty Lake Hotel,https://store.steampowered.com/app/435120/Rusty_Lake_Hotel/?snr=1_7_7_2300_150_8,2.19,1.09,50,CDN,2020-04-27,23:33
Orwell: Ignorance is Strength,https://store.steampowered.com/app/633060/Orwell_Ignorance_is_Strength/?snr=1_7_7_2300_150_8,11.49,6.89,40,CDN,2020-04-27,23:33
Yuppie Psycho,https://store.steampowered.com/app/597760/Yuppie_Psycho/?snr=1_7_7_2300_150_8,19.49,14.61,25,CDN,2020-04-27,23:33
The Haunted Island\, a Frog Detective Game,https://store.steampowered.com/app/963000/The_Haunted_Island_a_Frog_Detective_Game/?snr=1_7_7_2300_150_8,5.69,3.98,30,CDN,2020-04-27,23:33
Dresden Files Cooperative Card Game,https://store.steampowered.com/app/661280/Dresden_Files_Cooperative_Card_Game/?snr=1_7_7_2300_150_8,19.49,14.61,25,CDN,2020-04-27,23:33
Blood and Gold: Caribbean!,https://store.steampowered.com/app/413710/Blood_and_Gold_Caribbean/?snr=1_7_7_2300_150_8,21.99,3.29,85,CDN,2020-04-27,23:33
Skyland: Heart of the Mountain,https://store.steampowered.com/app/949800/Skyland_Heart_of_the_Mountain/?snr=1_7_7_2300_150_8,17.49,6.99,60,CDN,2020-04-27,23:33
The Mooseman,https://store.steampowered.com/app/574310/The_Mooseman/?snr=1_7_7_2300_150_8,7.79,2.33,70,CDN,2020-04-27,23:33
Six Ages: Ride Like the Wind,https://store.steampowered.com/app/881420/Six_Ages_Ride_Like_the_Wind/?snr=1_7_7_2300_150_8,22.99,19.54,15,CDN,2020-04-27,23:33
Battle Princess Madelyn,https://store.steampowered.com/app/603930/Battle_Princess_Madelyn/?snr=1_7_7_2300_150_8,22.79,5.69,75,CDN,2020-04-27,23:33
Trackmania² Lagoon,https://store.steampowered.com/app/600720/Trackmania_Lagoon/?snr=1_7_7_2300_150_8,26.99,13.49,50,CDN,2020-04-27,23:33
Desktop Kanojo,https://store.steampowered.com/app/1284820/Desktop_Kanojo/?snr=1_7_7_2300_150_8,3.39,2.37,30,CDN,2020-04-27,23:33
Predynastic Egypt,https://store.steampowered.com/app/461620/Predynastic_Egypt/?snr=1_7_7_2300_150_8,10.99,3.29,70,CDN,2020-04-27,23:33
Pinball Wicked,https://store.steampowered.com/app/595960/Pinball_Wicked/?snr=1_7_7_2300_150_8,11.49,5.74,50,CDN,2020-04-27,23:33
My Island,https://store.steampowered.com/app/1004270/My_Island/?snr=1_7_7_2300_150_8,17.49,7.87,55,CDN,2020-04-27,23:33
DYNASTY WARRIORS 9 Special Scenario Edition / 真・三國無双８ 追加シナリオエディション,https://store.steampowered.com/sub/414763/?snr=1_7_7_2300_150_8,56.99,39.89,30,CDN,2020-04-27,23:33
Whispers of a Machine,https://store.steampowered.com/app/631570/Whispers_of_a_Machine/?snr=1_7_7_2300_150_8,17.49,10.49,40,CDN,2020-04-27,23:33
Hybrid Wars - Full Package,https://store.steampowered.com/sub/127007/?snr=1_7_7_2300_150_8,7.99,1.59,80,CDN,2020-04-27,23:33
WRC 5 FIA World Rally Championship,https://store.steampowered.com/app/354160/WRC_5_FIA_World_Rally_Championship/?snr=1_7_7_2300_150_8,43.99,8.79,80,CDN,2020-04-27,23:33
How to Survive,https://store.steampowered.com/app/250400/How_to_Survive/?snr=1_7_7_2300_150_8,21.99,4.39,80,CDN,2020-04-27,23:33
Project AURA,https://store.steampowered.com/app/305940/Project_AURA/?snr=1_7_7_2300_150_8,17.49,8.74,50,CDN,2020-04-27,23:33
Pesterquest,https://store.steampowered.com/app/1144030/Pesterquest/?snr=1_7_7_2300_150_8,13.49,10.11,25,CDN,2020-04-27,23:33
Retrowave,https://store.steampowered.com/app/1239690/Retrowave/?snr=1_7_7_2300_150_8,2.29,1.71,25,CDN,2020-04-27,23:33
The Initial,https://store.steampowered.com/app/665090/The_Initial/?snr=1_7_7_2300_150_9,10.99,4.39,60,CDN,2020-04-27,23:33
Caladrius Blaze,https://store.steampowered.com/app/386770/Caladrius_Blaze/?snr=1_7_7_2300_150_9,22.79,4.55,80,CDN,2020-04-27,23:33
How to Survive,https://store.steampowered.com/app/250400/How_to_Survive/?snr=1_7_7_2300_150_9,21.99,4.39,80,CDN,2020-04-27,23:33
Retrowave,https://store.steampowered.com/app/1239690/Retrowave/?snr=1_7_7_2300_150_9,2.29,1.71,25,CDN,2020-04-27,23:33
Project AURA,https://store.steampowered.com/app/305940/Project_AURA/?snr=1_7_7_2300_150_9,17.49,8.74,50,CDN,2020-04-27,23:33
No one lives under the lighthouse,https://store.steampowered.com/app/1254370/No_one_lives_under_the_lighthouse/?snr=1_7_7_2300_150_9,5.69,5.12,10,CDN,2020-04-27,23:33
She and the Light Bearer,https://store.steampowered.com/app/658590/She_and_the_Light_Bearer/?snr=1_7_7_2300_150_9,11.49,5.74,50,CDN,2020-04-27,23:33
Pesterquest,https://store.steampowered.com/app/1144030/Pesterquest/?snr=1_7_7_2300_150_9,13.49,10.11,25,CDN,2020-04-27,23:33
Wide Ocean Big Jacket,https://store.steampowered.com/app/1198040/Wide_Ocean_Big_Jacket/?snr=1_7_7_2300_150_9,8.99,4.49,50,CDN,2020-04-27,23:33
Whispering Willows,https://store.steampowered.com/app/288060/Whispering_Willows/?snr=1_7_7_2300_150_9,10.99,2.19,80,CDN,2020-04-27,23:33
Hybrid Wars,https://store.steampowered.com/app/411540/Hybrid_Wars/?snr=1_7_7_2300_150_9,7.99,1.59,80,CDN,2020-04-27,23:33
Princess Maker 2 Refine,https://store.steampowered.com/app/523000/Princess_Maker_2_Refine/?snr=1_7_7_2300_150_9,21.99,13.19,40,CDN,2020-04-27,23:33
Eliza,https://store.steampowered.com/app/716500/Eliza/?snr=1_7_7_2300_150_9,17.49,13.11,25,CDN,2020-04-27,23:33
Masquerada: Songs and Shadows,https://store.steampowered.com/app/459090/Masquerada_Songs_and_Shadows/?snr=1_7_7_2300_150_9,21.99,8.79,60,CDN,2020-04-27,23:33
Lamplight City,https://store.steampowered.com/app/761460/Lamplight_City/?snr=1_7_7_2300_150_9,17.49,11.71,33,CDN,2020-04-27,23:33
Sébastien Loeb Rally EVO,https://store.steampowered.com/app/355060/Sbastien_Loeb_Rally_EVO/?snr=1_7_7_2300_150_9,22.79,4.55,80,CDN,2020-04-27,23:33
Creatura,https://store.steampowered.com/app/781130/Creatura/?snr=1_7_7_2300_150_9,18.49,10.16,45,CDN,2020-04-27,23:33
Eador. Masters of the Broken World,https://store.steampowered.com/app/232050/Eador_Masters_of_the_Broken_World/?snr=1_7_7_2300_150_9,21.99,3.29,85,CDN,2020-04-27,23:33
The Shrouded Isle,https://store.steampowered.com/app/501320/The_Shrouded_Isle/?snr=1_7_7_2300_150_9,9.99,3.99,60,CDN,2020-04-27,23:33
The Beast Within: A Gabriel Knight® Mystery,https://store.steampowered.com/app/496760/The_Beast_Within_A_Gabriel_Knight_Mystery/?snr=1_7_7_2300_150_9,7.79,5.06,35,CDN,2020-04-27,23:33
Nightmares from the Deep: The Cursed Heart,https://store.steampowered.com/app/259740/Nightmares_from_the_Deep_The_Cursed_Heart/?snr=1_7_7_2300_150_9,10.99,3.29,70,CDN,2020-04-27,23:33
Detective Grimoire,https://store.steampowered.com/app/272600/Detective_Grimoire/?snr=1_7_7_2300_150_9,7.99,1.59,80,CDN,2020-04-27,23:33
Bud Spencer & Terence Hill - Slaps And Beans,https://store.steampowered.com/app/564050/Bud_Spencer__Terence_Hill__Slaps_And_Beans/?snr=1_7_7_2300_150_9,22.79,9.11,60,CDN,2020-04-27,23:33
Spinnortality | cyberpunk management sim,https://store.steampowered.com/app/822990/Spinnortality__cyberpunk_management_sim/?snr=1_7_7_2300_150_9,14.99,11.99,20,CDN,2020-04-27,23:33
FRAMED Collection,https://store.steampowered.com/app/322450/FRAMED_Collection/?snr=1_7_7_2300_150_10,11.49,4.59,60,CDN,2020-04-27,23:33
Left in the Dark: No One on Board,https://store.steampowered.com/app/284890/Left_in_the_Dark_No_One_on_Board/?snr=1_7_7_2300_150_10,10.99,3.29,70,CDN,2020-04-27,23:33
ITTA,https://store.steampowered.com/app/775580/ITTA/?snr=1_7_7_2300_150_10,17.49,15.74,10,CDN,2020-04-27,23:33
Dry Drowning,https://store.steampowered.com/app/1077970/Dry_Drowning/?snr=1_7_7_2300_150_10,22.79,13.67,40,CDN,2020-04-27,23:33
PROZE: Enlightenment,https://store.steampowered.com/app/924250/PROZE_Enlightenment/?snr=1_7_7_2300_150_10,22.99,6.89,70,CDN,2020-04-27,23:33
Forest Fortress,https://store.steampowered.com/app/616620/Forest_Fortress/?snr=1_7_7_2300_150_10,17.49,5.24,70,CDN,2020-04-27,23:33
SLAYERS FOR HIRE,https://store.steampowered.com/app/1070150/SLAYERS_FOR_HIRE/?snr=1_7_7_2300_150_10,11.49,10.34,10,CDN,2020-04-27,23:33
Raiden III Digital Edition,https://store.steampowered.com/app/315670/Raiden_III_Digital_Edition/?snr=1_7_7_2300_150_10,10.99,1.64,85,CDN,2020-04-27,23:33
Complete Naval Combat Pack,https://store.steampowered.com/sub/200/?snr=1_7_7_2300_150_10,32.99,6.59,80,CDN,2020-04-27,23:33
Jagged Alliance: Rage!,https://store.steampowered.com/app/463170/Jagged_Alliance_Rage/?snr=1_7_7_2300_150_10,22.79,5.69,75,CDN,2020-04-27,23:33
She and the Light Bearer,https://store.steampowered.com/app/658590/She_and_the_Light_Bearer/?snr=1_7_7_2300_150_10,11.49,5.74,50,CDN,2020-04-27,23:33
Giana Sisters: Twisted Dreams,https://store.steampowered.com/app/223220/Giana_Sisters_Twisted_Dreams/?snr=1_7_7_2300_150_10,16.99,3.39,80,CDN,2020-04-27,23:33
RDS - The Official Drift Videogame,https://store.steampowered.com/app/934930/RDS__The_Official_Drift_Videogame/?snr=1_7_7_2300_150_10,20.49,12.90,37,CDN,2020-04-27,23:33
Avadon 3: The Warborn,https://store.steampowered.com/app/460780/Avadon_3_The_Warborn/?snr=1_7_7_2300_150_10,21.99,6.59,70,CDN,2020-04-27,23:33
The Initial,https://store.steampowered.com/app/665090/The_Initial/?snr=1_7_7_2300_150_10,10.99,4.39,60,CDN,2020-04-27,23:33
Neverinth,https://store.steampowered.com/app/966430/Neverinth/?snr=1_7_7_2300_150_10,18.49,14.79,20,CDN,2020-04-27,23:33
LUNA The Shadow Dust,https://store.steampowered.com/app/465100/LUNA_The_Shadow_Dust/?snr=1_7_7_2300_150_10,22.79,20.51,10,CDN,2020-04-27,23:33
Meitetsu:Pure Station,https://store.steampowered.com/app/880950/MeitetsuPure_Station/?snr=1_7_7_2300_150_10,28.99,11.88,59,CDN,2020-04-27,23:33
Everyday Golf VR,https://store.steampowered.com/app/643590/Everyday_Golf_VR/?snr=1_7_7_2300_150_10,32.99,23.09,30,CDN,2020-04-27,23:33
Disciples III - Renaissance Steam Special Edition,https://store.steampowered.com/app/33670/Disciples_III__Renaissance_Steam_Special_Edition/?snr=1_7_7_2300_150_10,16.99,3.39,80,CDN,2020-04-27,23:33
A Mortician's Tale,https://store.steampowered.com/app/578720/A_Morticians_Tale/?snr=1_7_7_2300_150_10,11.49,4.59,60,CDN,2020-04-27,23:33
Clockwork Tales: Of Glass and Ink,https://store.steampowered.com/app/284830/Clockwork_Tales_Of_Glass_and_Ink/?snr=1_7_7_2300_150_10,10.99,3.29,70,CDN,2020-04-27,23:33
Wild Guns Reloaded,https://store.steampowered.com/app/585910/Wild_Guns_Reloaded/?snr=1_7_7_2300_150_10,17.49,8.74,50,CDN,2020-04-27,23:33
The Test: Hypothesis Rising,https://store.steampowered.com/app/1282200/The_Test_Hypothesis_Rising/?snr=1_7_7_2300_150_10,2.29,2.06,10,CDN,2020-04-27,23:33
Giana Sisters: Twisted Bundle,https://store.steampowered.com/sub/31710/?snr=1_7_7_2300_150_11,19.99,3.99,80,CDN,2020-04-27,23:33
Home Design 3D,https://store.steampowered.com/app/420000/Home_Design_3D/?snr=1_7_7_2300_150_11,10.99,2.74,75,CDN,2020-04-27,23:33
FlatOut,https://store.steampowered.com/app/6220/FlatOut/?snr=1_7_7_2300_150_11,8.79,1.75,80,CDN,2020-04-27,23:33
Slender: The Arrival,https://store.steampowered.com/app/252330/Slender_The_Arrival/?snr=1_7_7_2300_150_11,11.49,4.02,65,CDN,2020-04-27,23:33
Nightmares from the Deep: The Cursed Heart,https://store.steampowered.com/app/259740/Nightmares_from_the_Deep_The_Cursed_Heart/?snr=1_7_7_2300_150_11,10.99,3.29,70,CDN,2020-04-27,23:33
Sine Mora EX,https://store.steampowered.com/app/606730/Sine_Mora_EX/?snr=1_7_7_2300_150_11,10.99,2.19,80,CDN,2020-04-27,23:33
√Letter - Root Letter -,https://store.steampowered.com/app/543240/Letter__Root_Letter/?snr=1_7_7_2300_150_11,21.99,4.83,78,CDN,2020-04-27,23:33
TrackMania² Valley,https://store.steampowered.com/app/243360/TrackMania_Valley/?snr=1_7_7_2300_150_11,19.99,9.99,50,CDN,2020-04-27,23:33
SURVIVAL: Postapocalypse Now,https://store.steampowered.com/app/351290/SURVIVAL_Postapocalypse_Now/?snr=1_7_7_2300_150_11,8.99,4.40,51,CDN,2020-04-27,23:33
VoidExpanse,https://store.steampowered.com/app/324260/VoidExpanse/?snr=1_7_7_2300_150_11,16.99,3.39,80,CDN,2020-04-27,23:33
8-Bit Invaders!,https://store.steampowered.com/app/531680/8Bit_Invaders/?snr=1_7_7_2300_150_11,16.99,8.49,50,CDN,2020-04-27,23:33
Lucius,https://store.steampowered.com/app/218640/Lucius/?snr=1_7_7_2300_150_11,27.99,5.59,80,CDN,2020-04-27,23:33
West Sweety,https://store.steampowered.com/app/1186400/West_Sweety/?snr=1_7_7_2300_150_11,2.29,1.90,17,CDN,2020-04-27,23:33
Intergalactic Fishing,https://store.steampowered.com/app/949600/Intergalactic_Fishing/?snr=1_7_7_2300_150_11,17.49,15.74,10,CDN,2020-04-27,23:33
MXGP - The Official Motocross Videogame,https://store.steampowered.com/app/256370/MXGP__The_Official_Motocross_Videogame/?snr=1_7_7_2300_150_11,11.49,2.87,75,CDN,2020-04-27,23:33
Xenomarine,https://store.steampowered.com/app/676830/Xenomarine/?snr=1_7_7_2300_150_11,11.49,6.89,40,CDN,2020-04-27,23:33
Eliza,https://store.steampowered.com/app/716500/Eliza/?snr=1_7_7_2300_150_11,17.49,13.11,25,CDN,2020-04-27,23:33
Kim,https://store.steampowered.com/app/433400/Kim/?snr=1_7_7_2300_150_11,16.99,5.09,70,CDN,2020-04-27,23:33
Next Day: Survival,https://store.steampowered.com/app/519190/Next_Day_Survival/?snr=1_7_7_2300_150_11,12.99,1.94,85,CDN,2020-04-27,23:33
Sacred Gold,https://store.steampowered.com/app/12320/Sacred_Gold/?snr=1_7_7_2300_150_11,10.99,2.19,80,CDN,2020-04-27,23:33
March of the Eagles,https://store.steampowered.com/app/227760/March_of_the_Eagles/?snr=1_7_7_2300_150_11,21.99,4.39,80,CDN,2020-04-27,23:33
Vilmonic,https://store.steampowered.com/app/458330/Vilmonic/?snr=1_7_7_2300_150_11,17.49,11.36,35,CDN,2020-04-27,23:33
Mervils: A VR Adventure,https://store.steampowered.com/app/497460/Mervils_A_VR_Adventure/?snr=1_7_7_2300_150_11,21.99,6.59,70,CDN,2020-04-27,23:33
Nexus - The Jupiter Incident,https://store.steampowered.com/app/6420/Nexus__The_Jupiter_Incident/?snr=1_7_7_2300_150_11,10.99,2.19,80,CDN,2020-04-27,23:33
Homebrew - Patent Unknown,https://store.steampowered.com/app/325420/Homebrew__Patent_Unknown/?snr=1_7_7_2300_150_11,20.49,3.07,85,CDN,2020-04-27,23:33
Airline Tycoon Deluxe,https://store.steampowered.com/app/331920/Airline_Tycoon_Deluxe/?snr=1_7_7_2300_150_12,10.99,2.19,80,CDN,2020-04-27,23:33
Bang Bang Racing,https://store.steampowered.com/app/207020/Bang_Bang_Racing/?snr=1_7_7_2300_150_12,10.99,2.19,80,CDN,2020-04-27,23:33
My Lovely Daughter,https://store.steampowered.com/app/580170/My_Lovely_Daughter/?snr=1_7_7_2300_150_12,17.49,6.99,60,CDN,2020-04-27,23:33
Bad Dream: Coma,https://store.steampowered.com/app/538070/Bad_Dream_Coma/?snr=1_7_7_2300_150_12,9.99,0.99,90,CDN,2020-04-27,23:33
Kill to Collect,https://store.steampowered.com/app/241760/Kill_to_Collect/?snr=1_7_7_2300_150_12,10.99,2.19,80,CDN,2020-04-27,23:33
Demons Never Lie,https://store.steampowered.com/app/1138410/Demons_Never_Lie/?snr=1_7_7_2300_150_12,12.99,7.79,40,CDN,2020-04-27,23:33
Story of a Gladiator,https://store.steampowered.com/app/848060/Story_of_a_Gladiator/?snr=1_7_7_2300_150_12,12.49,4.99,60,CDN,2020-04-27,23:33
Horace,https://store.steampowered.com/app/629090/Horace/?snr=1_7_7_2300_150_12,17.49,10.49,40,CDN,2020-04-27,23:33
The Church in the Darkness ™,https://store.steampowered.com/app/339830/The_Church_in_the_Darkness/?snr=1_7_7_2300_150_12,21.99,10.99,50,CDN,2020-04-27,23:33
Hero of the Kingdom,https://store.steampowered.com/app/259550/Hero_of_the_Kingdom/?snr=1_7_7_2300_150_12,6.49,1.03,84,CDN,2020-04-27,23:33
Townsmen VR,https://store.steampowered.com/app/749960/Townsmen_VR/?snr=1_7_7_2300_150_12,11.49,5.74,50,CDN,2020-04-27,23:33
Bad Dream: Fever,https://store.steampowered.com/app/769970/Bad_Dream_Fever/?snr=1_7_7_2300_150_12,11.49,1.14,90,CDN,2020-04-27,23:33
Trainz: A New Era,https://store.steampowered.com/app/315660/Trainz_A_New_Era/?snr=1_7_7_2300_150_12,22.79,2.27,90,CDN,2020-04-27,23:33
Bladed Fury,https://store.steampowered.com/app/927250/Bladed_Fury/?snr=1_7_7_2300_150_12,11.49,6.89,40,CDN,2020-04-27,23:33
Aces of the Luftwaffe - Squadron,https://store.steampowered.com/app/859350/Aces_of_the_Luftwaffe__Squadron/?snr=1_7_7_2300_150_12,19.49,4.87,75,CDN,2020-04-27,23:33
Astrox Imperium,https://store.steampowered.com/app/954870/Astrox_Imperium/?snr=1_7_7_2300_150_12,17.49,10.49,40,CDN,2020-04-27,23:33
Teleglitch: Die More Edition,https://store.steampowered.com/app/234390/Teleglitch_Die_More_Edition/?snr=1_7_7_2300_150_12,13.99,3.49,75,CDN,2020-04-27,23:33
Driven Out,https://store.steampowered.com/app/1054710/Driven_Out/?snr=1_7_7_2300_150_12,17.49,8.74,50,CDN,2020-04-27,23:33
Always Sometimes Monsters,https://store.steampowered.com/app/274310/Always_Sometimes_Monsters/?snr=1_7_7_2300_150_12,10.99,2.19,80,CDN,2020-04-27,23:33
River City Super Sports Challenge ~All Stars Special~,https://store.steampowered.com/app/326340/River_City_Super_Sports_Challenge_All_Stars_Special/?snr=1_7_7_2300_150_12,21.99,3.29,85,CDN,2020-04-27,23:33
Rogue Stormers,https://store.steampowered.com/app/299480/Rogue_Stormers/?snr=1_7_7_2300_150_12,21.99,4.39,80,CDN,2020-04-27,23:33
Drunk On Nectar - The Nature Simulator,https://store.steampowered.com/app/512460/Drunk_On_Nectar__The_Nature_Simulator/?snr=1_7_7_2300_150_12,16.99,12.74,25,CDN,2020-04-27,23:33
YIIK: A Postmodern RPG,https://store.steampowered.com/app/459080/YIIK_A_Postmodern_RPG/?snr=1_7_7_2300_150_12,24.99,12.49,50,CDN,2020-04-27,23:33
ShadowSide,https://store.steampowered.com/app/643820/ShadowSide/?snr=1_7_7_2300_150_12,11.49,1.14,90,CDN,2020-04-27,23:33
Flamebreak,https://store.steampowered.com/app/399640/Flamebreak/?snr=1_7_7_2300_150_12,11.49,1.14,90,CDN,2020-04-27,23:33
Time Tenshi,https://store.steampowered.com/app/420950/Time_Tenshi/?snr=1_7_7_2300_150_13,10.99,2.74,75,CDN,2020-04-27,23:33
Shadwen,https://store.steampowered.com/app/425210/Shadwen/?snr=1_7_7_2300_150_13,18.99,4.74,75,CDN,2020-04-27,23:33
Uncharted Ocean,https://store.steampowered.com/app/1158690/Uncharted_Ocean/?snr=1_7_7_2300_150_13,5.69,3.98,30,CDN,2020-04-27,23:33
Chronicles of Magic: Divided Kingdoms,https://store.steampowered.com/app/746840/Chronicles_of_Magic_Divided_Kingdoms/?snr=1_7_7_2300_150_13,17.49,5.24,70,CDN,2020-04-27,23:33
Music Racer,https://store.steampowered.com/app/893030/Music_Racer/?snr=1_7_7_2300_150_13,5.69,2.84,50,CDN,2020-04-27,23:33
Airport Madness 3D: Volume 2,https://store.steampowered.com/app/748610/Airport_Madness_3D_Volume_2/?snr=1_7_7_2300_150_13,22.79,13.67,40,CDN,2020-04-27,23:33
Type:Rider,https://store.steampowered.com/app/258890/TypeRider/?snr=1_7_7_2300_150_13,5.49,1.09,80,CDN,2020-04-27,23:33
Morningstar: Descent to Deadrock,https://store.steampowered.com/app/339130/Morningstar_Descent_to_Deadrock/?snr=1_7_7_2300_150_13,10.99,3.84,65,CDN,2020-04-27,23:33
Dave,https://store.steampowered.com/app/833980/Dave/?snr=1_7_7_2300_150_13,8.99,4.49,50,CDN,2020-04-27,23:33
Demonheart,https://store.steampowered.com/app/578900/Demonheart/?snr=1_7_7_2300_150_13,28.99,11.59,60,CDN,2020-04-27,23:33
Nelly Cootalot: The Fowl Fleet,https://store.steampowered.com/app/317320/Nelly_Cootalot_The_Fowl_Fleet/?snr=1_7_7_2300_150_13,21.99,10.99,50,CDN,2020-04-27,23:33
Doodle Devil,https://store.steampowered.com/app/608760/Doodle_Devil/?snr=1_7_7_2300_150_13,11.49,1.72,85,CDN,2020-04-27,23:33
Dominions 3: The Awakening,https://store.steampowered.com/app/248510/Dominions_3_The_Awakening/?snr=1_7_7_2300_150_13,21.99,4.39,80,CDN,2020-04-27,23:33
Street Racing Syndicate,https://store.steampowered.com/app/292410/Street_Racing_Syndicate/?snr=1_7_7_2300_150_13,3.39,1.01,70,CDN,2020-04-27,23:33
X-COM: UFO Defense,https://store.steampowered.com/app/7760/XCOM_UFO_Defense/?snr=1_7_7_2300_150_13,5.49,1.37,75,CDN,2020-04-27,23:33
Sorcery! Parts 1 and 2,https://store.steampowered.com/app/411000/Sorcery_Parts_1_and_2/?snr=1_7_7_2300_150_13,14.49,7.24,50,CDN,2020-04-27,23:33
The World Next Door,https://store.steampowered.com/app/755470/The_World_Next_Door/?snr=1_7_7_2300_150_13,11.49,5.74,50,CDN,2020-04-27,23:33
DREAMGATE,https://store.steampowered.com/app/1232590/DREAMGATE/?snr=1_7_7_2300_150_13,17.49,13.11,25,CDN,2020-04-27,23:33
The Shattering,https://store.steampowered.com/app/596000/The_Shattering/?snr=1_7_7_2300_150_13,22.79,20.51,10,CDN,2020-04-27,23:33
